Date,Open,High,Low,Close,Adj Close,Volume
2022-03-02,206.899994,210.539993,206.190002,208.479996,207.714676,8865700
2022-03-03,210.550003,211.500000,206.559998,207.229996,206.469269,8610000
2022-03-04,205.000000,206.369995,196.860001,200.289993,199.554733,10912300
2022-03-07,199.839996,200.179993,190.050003,190.699997,189.999954,13412400
2022-03-08,190.009995,196.419998,186.669998,191.710007,191.006256,11070900
2022-03-09,196.500000,200.500000,195.240005,199.759995,199.026688,8457600
2022-03-10,196.899994,199.940002,196.300003,197.970001,197.243271,7061600
2022-03-11,200.750000,200.839996,196.460007,196.710007,195.987885,5432100
2022-03-14,198.419998,204.429993,198.160004,200.330002,199.594604,7994700
2022-03-15,202.089996,206.410004,201.399994,206.139999,205.383270,8277700
2022-03-16,210.000000,213.669998,207.000000,211.869995,211.092224,9232300
2022-03-17,209.929993,213.539993,208.720001,213.449997,212.666428,6668500
2022-03-18,211.699997,219.259995,210.289993,219.110001,218.305664,14620800
2022-03-21,216.339996,218.059998,214.550003,217.039993,216.243240,6101500
2022-03-22,217.839996,219.570007,217.179993,218.470001,217.668015,6259900
2022-03-23,215.300003,217.289993,214.199997,214.679993,213.891907,6008000
2022-03-24,214.990005,217.660004,214.000000,217.309998,216.512268,5487000
2022-03-25,218.419998,218.929993,215.690002,218.429993,217.628159,5051400
2022-03-28,218.500000,220.979996,217.509995,220.770004,219.959564,4316800
2022-03-29,224.839996,228.809998,223.779999,228.119995,227.282578,8032500
2022-03-30,225.839996,226.160004,222.729996,223.949997,223.127884,7084000
2022-03-31,223.910004,225.919998,220.440002,221.770004,220.955887,10759500
2022-04-01,223.080002,226.630005,222.229996,226.360001,225.529037,6559600
2022-04-04,225.759995,229.240005,224.960007,227.740005,226.903992,8521200
2022-04-05,226.830002,228.990005,225.309998,226.089996,225.260040,4658000
2022-04-06,222.779999,222.869995,218.619995,219.009995,218.206009,7430000
2022-04-07,218.309998,218.679993,213.679993,216.149994,215.356506,6995100
2022-04-08,214.809998,219.410004,213.080002,216.979996,216.183472,5438600
2022-04-11,215.250000,217.300003,213.410004,214.750000,213.961655,6942700
2022-04-12,216.500000,216.990005,210.699997,211.399994,210.623962,7446600
2022-04-13,210.429993,213.850006,207.169998,213.270004,212.487091,8052900
2022-04-14,214.270004,215.949997,212.529999,212.789993,212.008850,8191600
2022-04-18,211.669998,215.830002,211.520004,213.169998,212.387466,4744400
2022-04-19,213.100006,216.509995,212.440002,215.699997,214.908173,5028800
2022-04-20,218.660004,220.820007,217.389999,217.789993,216.990509,7178300
2022-04-21,219.509995,223.919998,215.350006,216.449997,215.655426,8850300
2022-04-22,216.240005,216.559998,207.949997,208.169998,207.405807,6201100
2022-04-25,206.350006,210.529999,205.330002,209.949997,209.179276,6839400
2022-04-26,206.979996,208.559998,201.100006,201.100006,200.361786,8155300
2022-04-27,217.369995,221.800003,213.050003,214.110001,213.324005,15955800
2022-04-28,220.399994,224.929993,219.270004,220.660004,219.849976,10799100
2022-04-29,218.619995,221.199997,212.350006,213.130005,212.347610,7965000
2022-05-02,211.770004,212.139999,206.960007,211.529999,210.753494,8803700
2022-05-03,213.610001,213.610001,206.270004,208.559998,207.794388,6616900
2022-05-04,209.350006,214.800003,205.330002,214.520004,213.732513,7191100
2022-05-05,212.270004,214.580002,203.070007,205.240005,204.486572,7749600
2022-05-06,203.750000,205.720001,200.220001,202.820007,202.075470,8825300
2022-05-09,200.050003,200.750000,192.080002,193.000000,192.291519,10314100
2022-05-10,196.710007,197.750000,190.970001,193.580002,192.869370,11016500
2022-05-11,193.490005,198.320007,191.399994,196.720001,195.997849,9427300
2022-05-12,194.529999,196.059998,189.949997,193.970001,193.627045,9308600
2022-05-13,197.000000,200.539993,196.500000,199.229996,198.877747,6684500
2022-05-16,197.320007,199.940002,195.880005,197.809998,197.460266,5161300
2022-05-17,202.850006,204.800003,200.149994,204.000000,203.639313,7265600
2022-05-18,202.820007,205.460007,199.130005,199.990005,199.636414,8748200
2022-05-19,196.350006,200.419998,193.309998,197.369995,197.021042,9012400
2022-05-20,199.669998,201.660004,194.020004,199.029999,198.678101,6966600
2022-05-23,200.880005,207.960007,200.770004,207.559998,207.193024,12187400
2022-05-24,203.910004,204.669998,199.029999,202.630005,202.271744,7458500
2022-05-25,200.589996,204.949997,200.470001,203.839996,203.479599,5457200
2022-05-26,205.110001,209.740005,204.669998,208.550003,208.181274,9212300
2022-05-27,210.000000,213.229996,209.639999,212.880005,212.503616,4897200
2022-05-31,210.380005,214.350006,209.110001,212.169998,211.794876,9586400
2022-06-01,212.050003,214.110001,208.820007,209.929993,209.558823,5246100
2022-06-02,211.889999,215.250000,211.080002,215.050003,214.669785,5337200
2022-06-03,212.949997,214.210007,211.270004,212.649994,212.274017,4352500
2022-06-06,215.449997,217.580002,212.089996,212.940002,212.563507,3965100
2022-06-07,211.119995,214.970001,210.720001,214.500000,214.120758,4493300
2022-06-08,213.759995,215.570007,212.830002,213.500000,213.122528,3646300
2022-06-09,212.589996,213.710007,206.020004,206.110001,205.745590,5138600
2022-06-10,201.649994,203.419998,199.179993,199.509995,199.157257,5162500
2022-06-13,192.990005,195.889999,191.080002,192.259995,191.920074,7119200
2022-06-14,192.720001,194.339996,191.750000,193.520004,193.177856,6441200
2022-06-15,195.979996,198.830002,192.229996,196.160004,195.813187,6490000
2022-06-16,191.410004,191.869995,187.529999,189.050003,188.715759,9887200
2022-06-17,186.929993,191.309998,185.910004,190.009995,189.674042,15089300
2022-06-21,195.710007,196.729996,193.729996,194.389999,194.046310,6241600
2022-06-22,191.250000,196.389999,191.029999,193.820007,193.477325,5138500
2022-06-23,196.139999,197.460007,193.449997,196.639999,196.292328,4752800
2022-06-24,197.729996,205.639999,197.509995,205.509995,205.146637,7754800
2022-06-27,205.750000,207.089996,202.610001,203.559998,203.200089,6121200
2022-06-28,204.000000,206.789993,197.500000,198.119995,197.769714,4354200
2022-06-29,197.320007,200.639999,197.320007,199.500000,199.147278,4324600
2022-06-30,195.369995,198.850006,192.850006,196.889999,196.541885,7045200
2022-07-01,196.789993,199.800003,194.710007,199.179993,198.827835,4131800
2022-07-05,196.229996,200.570007,194.139999,200.539993,200.185425,4110200
2022-07-06,200.000000,202.509995,198.669998,201.119995,200.764404,4111200
2022-07-07,202.539993,203.429993,200.039993,202.800003,202.441437,4650700
2022-07-08,202.320007,204.100006,200.460007,203.570007,203.210083,3621800
2022-07-11,202.000000,206.740005,202.000000,205.059998,204.697433,5353600
2022-07-12,203.250000,208.119995,202.759995,204.820007,204.457870,6779500
2022-07-13,200.429993,205.570007,199.500000,204.149994,203.789047,7597300
2022-07-14,200.000000,206.080002,197.979996,205.910004,205.545944,5605500
2022-07-15,209.369995,211.710007,207.179993,210.039993,209.668625,7245700
2022-07-18,211.500000,212.910004,206.639999,207.210007,206.843643,4648900
2022-07-19,208.220001,214.110001,207.899994,213.660004,213.282242,4927100
2022-07-20,212.000000,214.130005,211.210007,213.369995,212.992752,4460300
2022-07-21,213.149994,216.899994,212.729996,216.190002,215.807770,4801300
2022-07-22,217.929993,218.070007,212.119995,213.699997,213.322159,5071500
2022-07-25,214.580002,214.800003,211.619995,214.270004,213.891159,4357200
2022-07-26,213.850006,215.149994,211.750000,212.490005,212.114319,6141000
2022-07-27,210.770004,216.850006,201.199997,210.470001,210.097885,17432200
2022-07-28,210.639999,212.720001,207.919998,211.350006,210.976334,7477100
2022-07-29,212.000000,214.160004,209.830002,212.110001,211.734985,6059700
2022-08-01,208.449997,213.990005,207.559998,211.360001,210.986298,8028400
2022-08-02,207.800003,208.839996,203.929993,206.259995,205.895309,9939400
2022-08-03,207.990005,210.330002,206.880005,208.479996,208.111389,9520100
2022-08-04,210.529999,214.880005,208.550003,213.470001,213.092575,6789700
2022-08-05,210.710007,215.949997,210.500000,215.869995,215.488327,5553700
2022-08-08,215.229996,216.630005,212.050003,213.320007,212.942841,4063400
2022-08-09,212.000000,213.449997,209.750000,210.259995,209.888245,4596800
2022-08-10,214.830002,214.839996,211.309998,212.100006,211.725006,5746400
2022-08-11,213.289993,213.500000,210.589996,211.080002,211.080002,6639600
2022-08-12,213.000000,213.220001,210.100006,211.330002,211.330002,6443700
2022-08-15,210.369995,216.740005,210.369995,216.419998,216.419998,5290600
2022-08-16,214.550003,217.610001,212.130005,217.139999,217.139999,6564400
2022-08-17,215.000000,216.179993,212.750000,214.520004,214.520004,4902500
2022-08-18,213.869995,216.000000,212.429993,215.250000,215.250000,4516400
2022-08-19,214.110001,215.229996,212.389999,212.820007,212.820007,4178800
2022-08-22,209.940002,211.250000,208.199997,208.610001,208.610001,5139500
2022-08-23,208.000000,209.300003,206.529999,206.800003,206.800003,3525500
2022-08-24,206.630005,208.350006,205.679993,206.669998,206.669998,4230800
2022-08-25,207.389999,209.910004,206.500000,209.820007,209.820007,4495000
2022-08-26,209.770004,210.259995,202.699997,202.889999,202.889999,5060200
2022-08-29,201.250000,203.960007,200.619995,202.330002,202.330002,4476200
2022-08-30,203.919998,204.410004,200.210007,201.380005,201.380005,3918200
2022-08-31,201.000000,203.169998,198.639999,198.710007,198.710007,6559000
2022-09-01,198.720001,200.429993,196.660004,200.130005,200.130005,5608300
2022-09-02,202.440002,202.479996,196.850006,197.759995,197.759995,4508100
2022-09-06,197.899994,200.039993,196.399994,198.639999,198.639999,4547800
2022-09-07,198.710007,201.139999,197.220001,200.419998,200.419998,4098300
2022-09-08,197.399994,201.110001,196.960007,200.710007,200.710007,4377600
2022-09-09,202.070007,206.399994,201.350006,205.199997,205.199997,4885600
2022-09-12,206.500000,207.190002,204.949997,206.630005,206.630005,3812300
2022-09-13,202.050003,203.470001,198.869995,199.669998,199.669998,5217900
2022-09-14,200.000000,200.880005,198.059998,199.410004,199.410004,4632800
2022-09-15,198.089996,200.309998,194.529999,195.369995,195.369995,6099300
2022-09-16,190.220001,193.820007,188.220001,193.300003,193.300003,9395500
2022-09-19,191.589996,193.990005,190.710007,193.130005,193.130005,8133600
2022-09-20,191.100006,193.029999,190.289993,192.070007,192.070007,5292500
2022-09-21,192.529999,193.089996,187.000000,187.020004,187.020004,6705900
2022-09-22,186.350006,187.210007,184.660004,185.789993,185.789993,6604700
2022-09-23,183.470001,184.580002,182.229996,183.960007,183.960007,10751800
2022-09-26,183.039993,184.500000,179.899994,180.589996,180.589996,9914600
2022-09-27,182.509995,184.850006,177.020004,177.869995,177.869995,9799600
2022-09-28,177.259995,180.100006,174.830002,179.179993,179.179993,9751000
2022-09-29,178.830002,182.240005,178.729996,180.059998,180.059998,9105200
2022-09-30,180.059998,182.919998,177.600006,177.649994,177.649994,9470100
2022-10-03,179.339996,183.360001,178.149994,181.649994,181.649994,8842300
2022-10-04,185.050003,186.210007,183.070007,185.649994,185.649994,7081400
2022-10-05,183.339996,188.820007,182.360001,187.669998,187.669998,6119900
